login_count,activity_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count,dropout
16.0,182,156.0,1597,0.0,6,0,1.0,0,0
21.0,227,174.0,1608,0.0,6,0,1.0,0,0
16.0,159,131.0,1606,0.0,4,0,1.0,0,0
9.0,116,57.0,1308,0.0,0,0,0.0,0,1
113.0,1059,902.0,1482,21.7242825,1,0,0.5,10,0
90.0,949,811.0,1479,24.808691428,1,0,1.0,12,0
76.0,773,648.0,1483,17.625054285,1,0,1.0,11,0
2185.0,4773,2532.0,998,23.79091,1,0,1.0,11,0
73.0,677,558.0,1514,16.277237142,0,0,1.0,9,0
155.0,1517,1302.0,1274,20.3972325,1,0,1.0,11,0
105.0,1194,1043.0,497,16.570255,1,0,0.5,10,0
137.0,1467,1287.0,1487,11.368365714,1,0,1.0,10,0
70.0,1416,1290.0,1271,7.245014285,1,0,1.0,11,0
5200.0,8427,3164.0,1508,18.5721275,1,0,1.0,10,0
900.0,11716,8684.0,1,0.0,0,10,0.5,2,0
21.0,158,133.0,1403,0.0,0,0,0.58824,0,1
2.0,9,3.0,999,0.0,0,0,0.0,0,1
1.0,5,1.0,999,0.0,0,0,0.0,0,1
17.0,78,57.0,1591,0.0,0,0,0.0,0,1
22.0,110,62.0,1572,0.0,0,0,0.0,0,1
5.0,33,23.0,1615,0.0,0,0,0.0,0,1
22.0,463,427.0,916,0.0,8,0,1.0,0,0
34.0,388,320.0,917,0.0,3,0,1.0,0,0
21.0,273,243.0,917,0.0,4,0,1.0,0,0
49.0,460,399.0,913,0.0,4,0,1.0,0,0
29.0,494,445.0,898,0.0,8,0,1.0,0,0
24.0,311,260.0,999,0.0,2,0,1.0,1,0
38.0,535,386.0,1480,0.0,1,0,1.0,1,0
34.0,417,312.0,1510,0.0,1,0,1.0,1,0
38.0,467,391.0,1534,0.0,1,0,1.0,1,0
33.0,357,291.0,1517,0.0,0,0,1.0,1,0
38.0,373,302.0,1533,0.0,0,0,1.0,1,0
19.0,245,199.0,1525,0.0,0,0,1.0,1,0
23.0,227,188.0,1582,0.0,2,0,1.0,1,0
2249.0,4042,1753.0,999,0.0,0,0,1.0,1,0
46.0,381,303.0,284,0.0,1,0,1.0,1,0
17.0,100,79.0,1597,0.0,0,0,0.0,0,1
1714.0,2638,915.0,1015,0.0,0,0,0.0,0,1
4.0,40,32.0,1633,0.0,0,0,0.0,0,1
5.0,44,33.0,1628,0.0,0,0,0.0,0,1
1.0,7,4.0,999,0.0,0,0,0.0,0,1
1.0,12,9.0,999,0.0,0,0,0.0,0,1
42.0,415,342.0,999,0.0,0,0,0.0,0,1
45.0,372,295.0,999,0.0,0,0,1.0,0,1
36.0,307,249.0,999,0.0,0,0,0.0,0,1
42.0,464,384.0,999,0.0,0,0,1.0,0,1
56.0,516,390.0,999,0.0,0,0,1.0,0,1
39.0,348,287.0,999,0.0,0,0,0.0,0,1
78.0,1714,1456.0,999,0.0,0,0,1.0,2,0
30.0,762,723.0,1153,0.0,0,0,0.0,0,1
42.0,452,388.0,1457,5.0,5,0,1.0,3,0
23.0,448,404.0,1457,7.0,6,0,1.0,1,0
37.0,408,335.0,1457,6.0,8,0,1.0,1,0
62.0,551,472.0,1393,6.0,8,0,1.0,2,0
24.0,274,225.0,1457,7.0,9,0,1.0,2,0
28.0,423,377.0,1394,3.0,7,0,1.0,2,0
50.0,554,480.0,1395,6.0,9,0,0.9,3,0
33.0,426,374.0,1457,4.0,9,0,1.0,1,0
23.0,196,159.0,1457,4.0,7,0,1.0,1,0
34.0,364,302.0,1457,2.0,8,0,1.0,4,0
1.0,42,34.0,1298,10.33333,0,0,0.0,1,1
3.0,89,77.0,1298,12.22222,0,0,0.0,2,0
3.0,70,59.0,1298,11.875,0,0,0.0,2,0
4.0,97,82.0,1298,12.666665,0,0,0.0,3,0
1023.0,1798,764.0,914,10.541665,0,0,0.0,2,0
4.0,67,50.0,1298,9.041665,0,0,0.0,2,0
1.0,73,65.0,1298,20.0,0,0,0.0,1,1
3.0,97,74.0,1298,9.028572,0,0,0.66667,5,0
3.0,84,70.0,1298,9.875,0,0,0.0,2,0
1.0,2,0.0,999,0.0,0,0,0.0,0,1
3.0,63,50.0,1298,14.041665,0,0,0.0,2,0
5.0,119,98.0,1294,10.375,0,0,0.33333,2,0
3.0,64,52.0,1298,19.33333,0,0,0.0,1,0
38.0,656,585.0,174,11.85,6,0,1.0,4,0
3.0,49,34.0,1298,9.875,0,0,0.0,2,1
4.0,49,36.0,1298,10.708335,0,0,0.0,2,0
2.0,31,24.0,1298,13.33333,0,0,0.0,1,1
4.0,65,45.0,1296,13.833335,0,0,0.0,3,0
1.0,15,7.0,1303,3.75,0,0,1.0,1,1
3.0,66,53.0,1298,9.875,0,0,0.0,2,0
10.0,102,75.0,1295,12.666665,0,0,1.0,4,0
52.0,504,411.0,169,12.555556666,6,0,0.57143,5,0
479.0,684,195.0,1298,10.75,0,0,0.0,2,0
16.0,208,165.0,38,14.166665,3,0,0.5,5,0
1.0,61,53.0,1298,15.66667,0,0,0.5,1,0
23.0,364,319.0,35,11.833335,3,0,1.0,3,0
4.0,63,49.0,1298,5.875,0,0,1.0,2,0
3.0,101,84.0,1298,10.166665,0,0,0.0,3,0
22.0,164,126.0,67,7.166665,0,0,0.66667,2,0
1.0,37,32.0,1298,19.33333,0,0,0.0,1,1
1.0,6,2.0,1298,0.0,0,0,0.0,0,1
1.0,37,32.0,1298,19.33333,0,0,0.0,1,1
1.0,72,64.0,1298,19.33333,0,0,1.0,1,0
2.0,55,37.0,1298,14.333335,0,0,0.0,4,1
1173.0,1921,738.0,1298,10.5,0,0,0.0,2,0
3.0,74,65.0,1298,17.66667,0,0,0.0,1,0
4.0,157,134.0,1298,14.833335,0,0,0.0,4,0
2.0,76,61.0,1298,12.375,0,0,1.0,3,0
5.0,92,74.0,1296,12.5,0,0,0.5,3,0
2.0,72,57.0,1298,10.041665,0,0,0.0,3,1
3.0,94,78.0,1298,14.5,0,0,0.0,3,0
4.0,57,43.0,1298,10.33333,0,0,1.0,1,0
4.0,44,35.0,1298,19.66667,0,0,0.0,1,1
6.0,100,84.0,1298,8.541665,0,0,0.0,2,0
25.0,250,195.0,518,12.333334285,2,0,1.0,4,0
6.0,80,64.0,1296,9.708335,0,0,0.0,2,0
2.0,34,24.0,1298,17.33333,0,0,1.0,1,1
38.0,437,341.0,172,12.666666666,5,0,0.85714,5,0
1.0,33,27.0,1298,14.33333,0,0,1.0,1,1
44.0,409,341.0,172,10.805556666,5,0,1.0,3,0
1.0,3,1.0,999,0.0,0,0,0.0,0,1
3.0,115,97.0,1298,10.791665,0,0,0.0,3,0
3.0,54,40.0,1298,9.416665,0,0,1.0,2,0
5.0,121,105.0,1298,11.208335,0,0,1.0,2,0
3.0,70,56.0,1298,8.375,0,0,1.0,2,0
1.0,30,24.0,1298,10.0,0,0,0.0,1,1
5.0,54,38.0,1298,9.375,0,0,0.0,2,0
4.0,43,33.0,1298,0.0,0,0,1.0,0,1
11.0,113,92.0,1296,11.208335,0,0,0.0,2,0
5.0,108,90.0,1296,11.541665,0,0,1.0,3,0
1.0,62,54.0,1298,15.33333,0,0,0.0,1,1
1.0,59,52.0,1298,16.33333,0,0,0.0,1,1
336.0,592,245.0,1298,11.875,0,0,1.0,2,0
2.0,76,67.0,1298,15.0,0,0,0.0,1,1
1.0,74,65.0,1298,19.33333,0,0,0.0,1,1
4.0,56,37.0,1298,7.875,0,0,0.0,2,0
13.0,197,162.0,35,14.833335,3,0,1.0,3,0
3.0,76,58.0,1298,9.0,0,0,1.0,2,0
3.0,91,80.0,1298,12.5,0,0,0.0,2,0
2.0,78,56.0,1298,12.166665,0,0,1.0,4,0
2394.0,4481,2073.0,83,15.0,0,0,0.0,3,0
3.0,33,21.0,1298,5.375,0,0,0.0,2,1
5.0,93,74.0,1262,14.166665,0,0,1.0,3,0
10.0,159,131.0,1296,15.333332,0,0,0.0,4,0
2.0,91,77.0,1298,11.375,0,0,0.0,2,1
2.0,76,64.0,1298,11.875,0,0,1.0,2,0
2.0,63,50.0,1298,11.041665,0,0,0.0,2,1
2.0,87,75.0,1298,11.375,0,0,1.0,2,0
3.0,63,48.0,1298,10.375,0,0,0.0,2,0
3.0,49,32.0,1298,13.0,0,0,0.0,1,1
3.0,79,56.0,1296,12.0,0,0,0.5,5,0
2.0,37,28.0,1298,17.33333,0,0,0.0,1,1
4.0,115,94.0,1296,13.07936,0,0,1.0,2,0
3.0,60,46.0,1298,11.541665,0,0,0.0,2,0
2.0,136,124.0,1298,8.541665,0,0,0.0,2,1
3.0,47,36.0,1298,20.0,0,0,1.0,1,0
6.0,96,79.0,1296,11.875,0,0,0.66667,2,0
5.0,81,67.0,1293,12.625,0,0,0.0,2,0
3.0,108,83.0,1298,12.958335,0,0,0.0,7,0
3.0,54,40.0,1298,8.708335,0,0,1.0,2,0
4.0,59,44.0,1298,11.541665,0,0,0.0,2,0
3.0,171,157.0,1291,14.5,0,0,1.0,2,0
4.0,116,100.0,1281,10.541665,0,0,0.0,2,0
5.0,77,61.0,1298,9.791665,0,0,1.0,2,0
6.0,68,52.0,1296,11.083335,0,0,0.66667,2,0
5.0,116,98.0,1298,11.541665,0,0,0.5,3,0
2.0,58,43.0,1298,10.041665,0,0,1.0,2,0
2.0,80,68.0,1298,11.791665,0,0,1.0,2,0
3.0,45,32.0,1298,8.208335,0,0,0.66667,2,1
7.0,92,75.0,1298,6.875,0,0,0.0,2,0
1.0,74,68.0,1298,17.33333,0,0,0.0,1,1
3.0,41,28.0,1298,10.541665,0,0,0.0,2,1
2.0,56,42.0,1298,8.416665,0,0,0.0,2,1
6.0,80,61.0,1298,8.875,0,0,0.0,2,0
1.0,67,62.0,1298,19.0,0,0,0.0,1,1
6.0,87,70.0,1298,7.375,0,0,1.0,2,0
5.0,86,63.0,1298,14.166665,0,0,1.0,3,0
4.0,74,57.0,1296,13.666665,0,0,1.0,3,0
3.0,105,91.0,1298,8.875,0,0,0.5,2,0
5.0,72,55.0,1298,9.041665,0,0,0.0,2,0
1.0,62,54.0,1298,16.66667,0,0,1.0,1,0
1.0,50,42.0,1298,13.33333,0,0,0.0,1,1
1.0,56,47.0,1298,15.33333,0,0,1.0,1,0
2.0,43,34.0,1298,5.0,0,0,1.0,1,1
1.0,28,24.0,1298,11.33333,0,0,0.0,1,1
2.0,30,23.0,1298,15.33333,0,0,0.0,1,1
3.0,90,77.0,1298,11.375,0,0,0.0,2,0
2.0,84,70.0,1298,9.375,0,0,0.5,2,0
2.0,64,47.0,1298,11.833335,0,0,0.0,3,1
1.0,35,27.0,1298,16.66667,0,0,0.0,1,1
4.0,95,83.0,1298,8.041665,0,0,0.0,2,0
3.0,74,59.0,1298,11.875,0,0,1.0,2,0
1.0,30,24.0,1298,14.33333,0,0,0.0,1,1
79.0,487,383.0,87,11.875,0,0,1.0,2,0
3.0,114,93.0,1296,9.166665,0,0,0.0,3,0
2.0,56,47.0,1298,20.0,0,0,0.0,1,1
47.0,647,574.0,174,6.4,7,0,1.0,3,0
3.0,92,79.0,1298,11.541665,0,0,1.0,2,0
4.0,83,71.0,1298,18.33333,0,0,1.0,1,0
5.0,62,47.0,1278,10.583335,0,0,0.0,2,0
2.0,47,35.0,1298,10.12698,0,0,0.0,2,1
1.0,46,41.0,1298,18.33333,0,0,0.0,1,1
30.0,247,203.0,39,9.541665,3,0,1.0,2,0
2.0,100,85.0,1298,11.208335,0,0,0.0,3,1
5081.0,8488,3392.0,1298,11.375,0,0,0.0,3,0
5.0,116,101.0,1298,11.875,0,0,1.0,2,0
5.0,104,88.0,1298,9.916665,0,0,0.0,2,0
7.0,110,89.0,1298,11.875,0,0,0.0,2,0
5.0,70,50.0,1298,12.666665,0,0,1.0,3,0
2.0,44,31.0,1298,10.416665,0,0,0.0,2,1
1.0,45,39.0,1298,17.0,0,0,0.0,1,1
5.0,64,45.0,1298,11.375,0,0,1.0,3,0
3.0,111,96.0,1297,11.375,0,0,0.0,3,0
7.0,175,149.0,1298,14.166665,0,0,1.0,4,0
7.0,104,78.0,1298,13.666665,0,0,1.0,5,0
2.0,58,46.0,1298,9.75,0,0,1.0,2,0
1.0,37,29.0,1298,17.0,0,0,0.0,1,1
3.0,79,63.0,1298,14.166665,0,0,1.0,3,0
22.0,305,252.0,523,16.5,2,0,1.0,5,0
6.0,73,57.0,1298,11.333335,0,0,0.0,2,0
3.0,58,43.0,1298,8.041665,0,0,1.0,2,0
1886.0,3170,1266.0,169,14.5,5,0,1.0,2,0
10.0,192,166.0,1298,14.166665,0,0,0.0,4,0
5.0,114,98.0,1298,9.708335,0,0,0.5,2,0
9.0,108,84.0,1298,11.958335,0,0,1.0,3,0
6.0,88,72.0,1298,10.041665,0,0,0.0,2,0
1.0,90,73.0,1298,16.0,0,0,1.0,3,0
2.0,49,37.0,1298,8.541665,0,0,0.0,2,1
3.0,89,73.0,1298,10.166665,0,0,1.0,2,0
8.0,105,82.0,1298,10.375,0,0,0.5,3,0
2.0,36,27.0,1298,20.0,0,0,1.0,1,1
3.0,48,34.0,1298,13.125,0,0,1.0,2,0
4.0,117,98.0,1298,11.375,0,0,0.0,3,0
5.0,74,58.0,1297,11.875,0,0,0.5,2,0
6.0,118,100.0,1298,11.25,0,0,1.0,3,0
3.0,34,24.0,1298,18.66667,0,0,0.0,1,1
4.0,86,64.0,1298,12.25,0,0,1.0,3,0
3.0,84,73.0,1298,19.33333,0,0,0.0,1,0
3.0,96,83.0,1298,9.708335,0,0,1.0,2,0
7.0,110,91.0,1298,10.875,0,0,0.0,4,0
8.0,103,80.0,1297,8.625,0,0,1.0,3,0
2.0,11,8.0,1297,0.0,0,0,0.0,0,1
4.0,58,37.0,1296,13.708335,0,0,0.0,3,0
3.0,72,56.0,1298,13.5,0,0,1.0,3,0
3.0,55,42.0,1298,11.541665,0,0,0.0,2,0
4.0,74,58.0,1298,11.041665,0,0,0.0,2,0
4.0,101,81.0,1298,12.041665,0,0,1.0,4,0
6.0,100,87.0,777,16.66667,0,0,0.5,1,0
2.0,62,46.0,1298,11.666665,0,0,1.0,3,0
2.0,154,142.0,1298,9.166665,0,0,0.0,2,1
8.0,78,57.0,1298,10.875,0,0,1.0,2,0
3.0,84,67.0,1298,13.833335,0,0,0.0,3,0
9.0,106,83.0,1297,12.333335,0,0,0.5,3,0
8.0,159,133.0,1298,11.633332,0,0,1.0,4,0
3.0,124,103.0,1298,15.0,0,0,0.0,3,0
11.0,91,63.0,1298,10.541665,0,0,1.0,2,0
2.0,43,31.0,1298,11.208335,0,0,0.0,2,1
8.0,60,43.0,1297,11.875,0,0,0.0,2,0
5.0,46,31.0,1298,8.708335,0,0,0.0,2,1
4.0,90,68.0,1298,14.666665,0,0,1.0,4,0
4.0,60,44.0,1298,10.541665,0,0,0.0,2,0
8.0,90,61.0,1296,14.5,0,0,1.0,3,0
2.0,4,0.0,999,0.0,0,0,0.0,0,1
15.0,238,203.0,1297,14.666665,0,0,0.5,4,0
5.0,112,94.0,1298,9.791665,0,0,1.0,2,0
9.0,137,101.0,1295,14.5,0,0,0.0,6,0
3.0,113,100.0,1298,10.041665,0,0,0.0,2,0
2.0,99,86.0,1298,9.541665,0,0,1.0,2,0
6.0,67,48.0,1298,12.708335,0,0,0.0,3,0
3.0,93,75.0,1295,13.125,0,0,0.0,4,0
4.0,92,71.0,1291,13.5,0,0,1.0,3,0
5.0,58,41.0,1297,9.015873333,0,0,1.0,2,0
5.0,60,45.0,1278,7.875,0,0,0.0,2,0
3.0,44,32.0,1298,9.041665,0,0,1.0,2,1
22.0,346,288.0,521,18.666665714,2,0,0.5,6,0
41.0,493,433.0,111,20.4,2,0,0.6,3,0
5.0,73,55.0,1298,7.75,0,0,0.0,2,0
6.0,89,73.0,1298,9.041665,0,0,0.0,2,0
4.0,63,50.0,1298,19.33333,0,0,0.0,1,0
5.0,69,51.0,1298,10.875,0,0,1.0,3,0
2.0,102,90.0,1298,6.75,0,0,0.0,2,1
1.0,45,38.0,1298,15.66667,0,0,0.0,1,1
29.0,341,276.0,122,20.983334,2,0,1.0,7,0
10.0,181,158.0,1291,8.875,0,0,1.0,2,0
3.0,62,48.0,1272,9.041665,0,0,0.0,2,0
10.0,156,127.0,1297,14.5,0,0,1.0,3,0
1.0,162,154.0,1298,18.0,0,0,0.0,1,1
69.0,396,309.0,67,11.083335,0,0,1.0,2,0
1.0,42,34.0,1298,19.33333,0,0,0.0,1,1
4.0,54,38.0,1298,7.875,0,0,0.0,2,0
25.0,483,439.0,173,14.066665,6,0,1.0,2,0
2.0,47,36.0,1298,9.041665,0,0,0.0,2,1
1.0,26,22.0,1298,18.33333,0,0,0.0,1,1
2.0,78,67.0,1298,9.625,0,0,0.0,2,1
4.0,89,72.0,1298,11.541665,0,0,1.0,2,0
5.0,206,187.0,1298,10.875,0,0,0.0,2,0
1.0,64,58.0,1298,17.33333,0,0,0.0,1,1
4.0,75,64.0,1298,15.33333,0,0,0.0,1,0
6.0,63,51.0,1298,16.33333,0,0,0.5,1,0
2.0,74,62.0,1298,11.25,0,0,1.0,2,0
3.0,109,98.0,1298,15.66667,0,0,0.0,1,0
4.0,218,202.0,1278,15.968253333,0,0,0.0,2,0
12.0,126,101.0,1298,5.916665,0,0,1.0,2,0
2.0,115,104.0,1298,13.125,0,0,0.0,2,1
1.0,49,41.0,1298,16.33333,0,0,1.0,1,0
3.0,72,54.0,1298,12.791665,0,0,1.0,4,0
3.0,110,96.0,1298,11.208335,0,0,0.0,2,0
5.0,54,39.0,1298,14.33333,0,0,0.0,1,0
11.0,153,128.0,1290,8.541665,0,0,1.0,2,0
5.0,67,50.0,1298,9.916665,0,0,0.0,2,0
4.0,107,93.0,1298,11.208335,0,0,1.0,2,0
6.0,139,119.0,1296,10.875,0,0,1.0,3,0
5.0,110,92.0,1298,8.041665,0,0,0.0,2,0
2.0,115,103.0,1298,9.041665,0,0,1.0,2,0
4.0,53,36.0,1280,14.5,0,0,0.0,3,0
2.0,74,65.0,1298,19.0,0,0,1.0,1,0
7.0,92,75.0,1296,10.541665,0,0,0.0,2,0
3.0,74,60.0,1298,4.416665,0,0,1.0,2,0
12.0,92,65.0,1298,13.083335,0,0,1.0,4,0
33.0,433,373.0,175,13.11111,6,0,0.9375,3,0
4.0,115,95.0,1298,20.0,0,0,1.0,1,0
3.0,89,76.0,1298,7.375,0,0,1.0,2,0
2.0,65,55.0,1298,14.33333,0,0,1.0,1,0
5.0,113,94.0,1295,12.333335,0,0,0.0,3,0
4.0,78,64.0,1296,10.125,0,0,1.0,2,0
1.0,34,26.0,1298,16.33333,0,0,0.0,1,1
1.0,32,24.0,1298,19.33333,0,0,1.0,1,1
4.0,101,81.0,1296,13.041665,0,0,1.0,3,0
3.0,64,50.0,1298,11.666665,0,0,1.0,2,0
4.0,88,69.0,1298,14.166665,0,0,1.0,3,0
7.0,127,108.0,1296,9.708335,0,0,1.0,2,0
9.0,122,105.0,1296,10.875,0,0,1.0,2,0
6.0,96,79.0,1295,12.5,0,0,1.0,2,0
6.0,76,58.0,1296,10.708335,0,0,0.0,2,0
5.0,128,112.0,66,16.0,2,0,1.0,1,0
1.0,32,23.0,1298,11.0,0,0,0.0,1,1
14.0,151,127.0,1166,3.75,0,0,0.0,2,0
5.0,90,72.0,1295,8.416665,0,0,0.0,2,0
5.0,135,112.0,1296,10.541665,0,0,0.0,2,0
8.0,84,65.0,1296,9.583335,0,0,1.0,2,0
2.0,51,35.0,1298,14.166665,0,0,0.0,3,1
10.0,128,102.0,1294,15.0,0,0,0.66667,4,0
3.0,76,61.0,1298,11.875,0,0,1.0,3,0
2.0,75,53.0,1298,13.666665,0,0,1.0,6,0
9.0,199,176.0,1298,11.083335,0,0,1.0,3,0
3.0,44,30.0,1298,7.75,0,0,0.0,2,1
5.0,117,101.0,1298,11.375,0,0,1.0,2,0
5.0,63,50.0,1296,17.0,0,0,1.0,1,0
10.0,78,51.0,1298,10.708335,0,0,0.0,2,0
6.0,78,62.0,1298,11.375,0,0,0.0,2,0
1.0,37,29.0,1298,16.66667,0,0,1.0,1,1
3.0,135,115.0,1297,11.041665,0,0,1.0,5,0
33.0,228,182.0,185,10.541665,0,0,1.0,2,0
5.0,66,51.0,1296,11.541665,0,0,0.66667,2,0
3.0,76,63.0,1298,8.875,0,0,0.5,2,0
9.0,81,61.0,1295,9.875,0,0,1.0,2,0
10.0,108,84.0,1284,6.109524,0,0,1.0,3,0
6.0,188,158.0,1300,14.133332,0,0,1.0,5,0
6.0,91,75.0,1298,11.666665,0,0,1.0,2,0
31.0,413,352.0,153,12.594443333,6,0,1.0,4,0
3.0,37,28.0,1298,18.33333,0,0,0.0,1,1
1.0,217,204.0,1249,8.875,0,0,1.0,2,0
4.0,91,74.0,1298,11.041665,0,0,1.0,2,0
3.0,94,77.0,1293,8.75,0,0,1.0,3,0
5.0,83,67.0,1286,10.708335,0,0,1.0,2,0
9.0,110,89.0,1243,10.75,0,0,1.0,2,0
3.0,66,51.0,1298,11.208335,0,0,0.0,2,0
1.0,33,25.0,1298,14.0,0,0,0.0,1,1
3.0,90,78.0,1298,9.875,0,0,0.0,2,0
5.0,102,81.0,1260,10.125,0,0,0.0,3,0
4.0,57,45.0,1298,14.33333,0,0,0.0,1,0
2.0,39,27.0,1298,7.541665,0,0,0.0,2,1
3.0,89,73.0,1275,9.375,0,0,0.0,3,0
2.0,78,66.0,1298,8.0,0,0,0.0,1,1
5.0,82,64.0,1200,11.875,0,0,0.0,3,0
3823.0,6504,2660.0,495,13.0,0,0,0.0,4,0
3.0,201,184.0,1295,10.5,0,0,0.33333,3,0
7.0,293,270.0,1241,10.625,0,0,0.0,3,0
5.0,132,108.0,1298,10.933332,0,0,0.0,3,0
4.0,73,54.0,1298,9.166665,0,0,1.0,2,0
13.0,180,144.0,1298,6.666665,0,0,0.0,2,0
2.0,62,50.0,1298,19.33333,0,0,0.0,1,1
8.0,100,78.0,1295,9.291665,0,0,0.0,2,0
8.0,84,66.0,1296,4.791665,0,0,0.0,2,0
2.0,64,47.0,1298,8.208335,0,0,0.0,4,1
13.0,293,267.0,1296,9.25,0,0,0.5,3,0
4.0,60,50.0,1298,13.0,0,0,0.0,1,0
1.0,69,61.0,1298,15.0,0,0,0.5,1,0
1.0,31,25.0,1298,9.33333,0,0,0.0,1,1
2.0,60,51.0,1298,16.0,0,0,0.0,1,1
1.0,40,34.0,1298,9.0,0,0,0.0,1,1
6.0,103,78.0,1297,18.888886666,0,0,1.0,4,0
5.0,66,48.0,1298,6.458335,0,0,1.0,2,0
2.0,75,62.0,1298,6.75,0,0,1.0,2,0
8.0,108,88.0,1298,7.291665,0,0,1.0,2,0
2.0,134,121.0,1298,5.25,0,0,0.5,2,0
10.0,131,102.0,1298,8.875,0,0,1.0,3,0
4.0,73,58.0,1298,9.125,0,0,1.0,3,0
4.0,151,134.0,1298,8.958335,0,0,0.0,3,0
3.0,68,52.0,1298,9.833335,0,0,0.0,3,0
7.0,186,165.0,1286,13.766668,0,0,1.0,3,0
7.0,101,77.0,1298,10.416665,0,0,1.0,2,0
8.0,118,99.0,1298,9.25,0,0,0.33333,2,0
8.0,127,99.0,1295,12.0,0,0,1.0,5,0
3.0,50,37.0,1298,9.66667,0,0,0.0,1,0
6.0,143,122.0,1298,9.5,0,0,0.66667,2,0
3.0,67,57.0,1298,7.33333,0,0,0.0,1,0
4.0,110,98.0,1298,7.125,0,0,0.5,2,0
3.0,67,54.0,1298,10.375,0,0,0.0,2,0
29.0,380,328.0,185,9.166666666,5,0,0.83333,4,0
4.0,75,63.0,1296,4.166665,0,0,0.0,2,0
10.0,122,85.0,1298,9.0,0,0,1.0,3,0
3.0,112,95.0,1298,11.968253333,0,0,1.0,2,0
6.0,72,52.0,1298,11.5,0,0,1.0,3,0
2.0,95,80.0,1298,9.75,0,0,0.0,3,1
6.0,89,72.0,1298,12.0,0,0,1.0,1,0
3.0,83,67.0,1298,15.555553333,0,0,0.0,3,0
10.0,100,76.0,1298,8.25,0,0,1.0,3,0
1.0,32,23.0,1298,6.33333,0,0,0.0,1,1
2.0,58,46.0,1298,6.916665,0,0,0.0,2,1
8.0,140,120.0,1298,6.416665,0,0,0.66667,2,0
7.0,114,78.0,1298,12.0,0,0,1.0,6,0
45.0,352,259.0,522,11.571428571,2,0,1.0,4,0
11.0,103,76.0,1126,6.25,0,0,0.0,2,0
4.0,174,155.0,1298,10.291665,0,0,1.0,4,0
5.0,66,51.0,1206,6.583335,0,0,1.0,2,0
5.0,117,93.0,1298,10.666665,0,0,1.0,5,0
6.0,145,129.0,1298,14.0,0,0,0.0,1,0
5.0,103,88.0,1296,6.416665,0,0,1.0,2,0
19.0,282,233.0,174,8.805556666,7,0,1.0,4,0
2.0,37,27.0,1298,9.916665,0,0,0.0,2,1
81.0,594,483.0,174,7.533333333,6,0,1.0,3,0
6.0,175,154.0,1298,10.916665,0,0,0.0,3,0
27.0,342,294.0,174,8.094443333,6,0,1.0,3,0
4.0,96,76.0,1298,11.041665,0,0,1.0,3,0
4.0,75,62.0,1298,6.083335,0,0,0.0,2,0
43.0,398,335.0,184,8.81111,6,0,0.71429,3,0
4.0,61,49.0,1298,7.5,0,0,0.0,2,0
3.0,89,68.0,1298,10.0,0,0,1.0,3,0
3.0,122,109.0,1298,9.916665,0,0,0.0,2,0
3.0,114,98.0,1296,4.842856,0,0,1.0,3,0
5298.0,8451,3137.0,1298,7.916665,0,0,1.0,2,0
2.0,84,72.0,1298,10.083335,0,0,0.0,2,1
1.0,33,25.0,1298,9.33333,0,0,0.0,1,1
3.0,118,101.0,1296,6.291665,0,0,0.0,2,0
5.0,127,108.0,1298,5.25,0,0,0.0,2,0
67.0,501,382.0,169,5.291665,6,0,1.0,2,0
2.0,56,39.0,1298,12.166665,0,0,1.0,3,0
1.0,52,45.0,1298,8.0,0,0,0.0,1,1
3.0,47,34.0,1298,3.625,0,0,0.0,2,1
2.0,120,107.0,1298,7.416665,0,0,0.5,2,0
2.0,61,47.0,1298,5.75,0,0,1.0,2,0
5.0,94,75.0,1298,11.041665,0,0,1.0,2,0
3.0,127,97.0,1298,13.133332,0,0,0.0,6,0
2.0,100,87.0,1298,7.583335,0,0,1.0,3,0
8.0,123,104.0,1298,7.958335,0,0,1.0,2,0
42.0,538,467.0,119,17.85,2,0,0.75,7,0
4.0,119,106.0,1298,6.791665,0,0,0.0,2,0
3.0,60,46.0,1298,4.75,0,0,0.0,2,0
3.0,53,39.0,1298,4.791665,0,0,1.0,2,0
6.0,81,65.0,1298,9.083335,0,0,0.0,2,0
3.0,77,64.0,1298,8.416665,0,0,1.0,2,0
53.0,502,427.0,167,7.894443333,7,0,1.0,3,0
2.0,109,94.0,1298,11.5,0,0,1.0,3,0
6.0,84,65.0,1298,8.733332,0,0,1.0,3,0
7.0,106,84.0,1298,15.07936,0,0,1.0,2,0
8.0,90,70.0,1281,10.583335,0,0,0.0,2,0
6.0,95,73.0,1243,11.166665,0,0,1.0,3,0
5.0,83,69.0,1255,12.66667,0,0,0.0,1,0
5.0,124,100.0,1298,9.25,0,0,1.0,3,0
3.0,81,67.0,1298,8.416665,0,0,0.0,2,0
1.0,9,4.0,1303,2.5,0,0,0.0,1,1
2.0,28,21.0,1298,3.0,0,0,0.0,1,1
1.0,34,27.0,1298,13.0,0,0,0.0,1,1
25.0,159,122.0,1298,9.083335,0,0,1.0,2,0
3.0,73,60.0,1298,6.416665,0,0,0.66667,2,0
3.0,66,51.0,1298,6.083335,0,0,0.0,2,0
2.0,50,38.0,1298,10.291665,0,0,0.0,2,1
2.0,104,91.0,1298,6.625,0,0,0.0,2,1
2.0,58,46.0,1298,8.916665,0,0,0.0,2,1
